//0
//File updated on 09/11/2018 21:52
//WMO ID: 5904397
//Univ. of Washington ID: 9125
//MBARI ID: 9125SOOCN
//No missing float profiles
//Missing Float position interpolated for station(s): 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 
//Latitude quality flag = 4 for interpolated float positions
//Missing Float data detected for raw data station(s): 87 
//
//SPECIAL NOTICE:
//pH data for this float is bad beyond cycle 36.
//
//FLOAT VARIABLES:
//Variable	Sensor	Serial number	Comment
//Pressure[dbar]	Sbe41cp	5387	
//Temperature[°C]	Sbe41cp	5387	
//Salinity[pss]	Sbe41cp	5387	
//Sigma_theta[kg/m^3]			Potential density at the sea surface
//Depth[m]			Depth calculated from pressure and latitude
//Oxygen[µmol/kg]	Aanderaa 4330	1463	
//OxygenSat[%]			Calculation assumes atmospheric pressure= 1013.25 mbar
//Nitrate[µmol/kg]	ISUS	Lamp#L1.C01.6702 Spec#065 APEX Equitech probe 20130905RR10.04 MBARI ARGO float#0105	
//Chl_a[mg/m^3]	FLBBAP2	3309	
//b_bp700[1/m]	FLBBAP2	3309	
//pHinsitu[Total]	Durafet	0050	
//
//Missing data value = -1e10
//Data quality flags: 0=Good, 4=Questionable, 8=Bad, 1=Missing or not inspected 
//Note: all timestamps are in GMT. 
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[pss]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	b_bp700[1/m]	QF	pHinsitu[Total]	QF
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	151.36	0	0.5491	0	34.6479	0	27.791	0	149.876	0	164.35	4	47.8	4	31.81	4	0.0288	4	0.000327	4	27.8598	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	141.09	0	0.3622	0	34.6120	0	27.773	0	139.710	0	170.41	4	49.3	4	31.40	4	0.0576	4	0.000359	4	27.8722	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	131.13	0	0.0481	0	34.5523	0	27.743	0	129.850	0	182.07	4	52.2	4	30.64	4	0.0504	4	0.000348	4	27.8918	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	120.93	0	-0.8273	0	34.4134	0	27.671	0	119.753	0	212.76	4	59.6	4	27.37	4	0.0792	4	0.000357	4	27.9487	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	111.45	0	-1.8054	0	34.2616	0	27.581	0	110.368	0	261.21	4	71.2	4	27.57	4	0.1368	4	0.000497	4	28.0365	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	101.66	0	-1.8344	0	34.2556	0	27.577	0	100.675	0	274.08	4	74.6	4	27.52	4	0.1368	4	0.000410	4	28.0581	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	96.50	0	-1.8370	0	34.2552	0	27.576	0	95.566	0	276.33	4	75.2	4	27.50	4	0.1368	4	0.000366	4	28.0760	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	91.55	0	-1.8369	0	34.2552	0	27.576	0	90.665	0	277.70	4	75.6	4	27.47	4	0.1584	4	0.000366	4	28.0964	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	86.31	0	-1.8380	0	34.2552	0	27.576	0	85.477	0	278.66	4	75.8	4	27.47	4	0.1656	4	0.000486	4	28.1231	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	81.35	0	-1.8391	0	34.2550	0	27.576	0	80.566	0	279.24	4	76.0	4	27.56	4	0.1152	4	0.000399	4	28.1621	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	76.36	0	-1.8392	0	34.2548	0	27.576	0	75.625	0	279.52	4	76.1	4	27.48	4	0.1368	4	0.000442	4	28.2211	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	71.40	0	-1.8395	0	34.2547	0	27.576	0	70.713	0	279.80	4	76.2	4	27.62	4	0.1800	4	0.000399	4	28.2854	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	66.70	0	-1.8367	0	34.2551	0	27.576	0	66.059	0	280.04	4	76.2	4	27.63	4	0.1368	4	0.000399	4	28.3491	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	61.72	0	-1.8373	0	34.2549	0	27.576	0	61.128	0	280.24	4	76.3	4	27.57	4	0.1224	4	0.000399	4	28.4353	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	56.77	0	-1.8410	0	34.2542	0	27.576	0	56.226	0	280.65	4	76.4	4	27.67	4	0.1224	4	0.000399	4	28.5521	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	51.40	0	-1.8416	0	34.2543	0	27.576	0	50.908	0	280.84	4	76.4	4	27.58	4	0.1440	4	0.000388	4	28.5822	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	46.28	0	-1.8416	0	34.2544	0	27.576	0	45.838	0	280.86	4	76.4	4	27.58	4	0.1872	4	0.000519	4	28.6061	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	39.36	0	-1.8419	0	34.2545	0	27.576	0	38.985	0	280.97	4	76.5	4	27.48	4	0.1728	4	0.000399	4	28.6210	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	33.83	0	-1.8427	0	34.2543	0	27.576	0	33.508	0	280.98	4	76.5	4	27.69	4	0.6192	4	0.000573	4	28.6248	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4	27.01	0	-1.8425	0	34.2543	0	27.576	0	26.753	0	281.06	4	76.5	4	27.71	4	0.1224	4	0.000432	4	28.6268	8
5904397	54	C	07/21/2016	11:17	355.453	-60.197	4																						
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	1700.15	0	-0.0559	0	34.6602	0	27.839	0	1677.260	0	184.34	4	52.8	4	31.37	4	0.0216	4	0.000173	4	27.5673	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	1597.91	0	-0.0274	0	34.6615	0	27.839	0	1576.776	0	184.18	4	52.8	4	31.46	4	0.0216	4	0.000184	4	27.5717	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	1498.42	0	0.0069	0	34.6626	0	27.837	0	1478.950	0	182.43	4	52.3	4	31.55	4	0.0216	4	0.000195	4	27.5750	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	1399.80	0	0.0421	0	34.6649	0	27.837	0	1381.934	0	180.56	4	51.8	4	31.63	4	0.0144	4	0.000195	4	27.5795	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	1298.70	0	0.0822	0	34.6663	0	27.836	0	1282.431	0	178.70	4	51.3	4	31.59	4	0.0216	4	0.000184	4	27.5814	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	1199.62	0	0.1145	0	34.6677	0	27.835	0	1184.871	0	176.87	4	50.9	4	31.67	4	0.0288	4	0.000206	4	27.5809	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	1098.72	0	0.1562	0	34.6696	0	27.834	0	1085.472	0	174.84	4	50.3	4	31.81	4	0.0144	4	0.000228	4	27.5761	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	998.65	0	0.1906	0	34.6713	0	27.833	0	986.844	0	173.16	4	49.9	4	31.86	4	0.0144	4	0.000217	4	27.5738	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	951.63	0	0.2151	0	34.6728	0	27.833	0	940.485	0	171.96	4	49.6	4	31.70	4	0.0216	4	0.000261	4	27.5678	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	901.29	0	0.2382	0	34.6739	0	27.832	0	890.842	0	170.65	4	49.2	4	32.05	4	0.0144	4	0.000228	4	27.5621	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	851.78	0	0.2572	0	34.6749	0	27.832	0	842.006	0	169.70	4	49.0	4	31.99	4	0.0144	4	0.000261	4	27.5547	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	801.34	0	0.2828	0	34.6758	0	27.831	0	792.240	0	168.39	4	48.6	4	31.94	4	0.0216	4	0.000228	4	27.5492	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	751.19	0	0.3054	0	34.6769	0	27.831	0	742.749	0	167.20	4	48.3	4	32.20	4	0.0216	4	0.000239	4	27.5371	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	701.76	0	0.3323	0	34.6777	0	27.830	0	693.956	0	166.00	4	48.0	4	32.22	4	0.0216	4	0.000250	4	27.5245	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	650.85	0	0.3554	0	34.6789	0	27.829	0	643.691	0	164.70	4	47.7	4	32.33	4	0.0144	4	0.000239	4	27.5113	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	600.75	0	0.3769	0	34.6795	0	27.828	0	594.214	0	163.71	4	47.4	4	32.34	4	0.0216	4	0.000250	4	27.4996	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	551.42	0	0.3990	0	34.6802	0	27.827	0	545.485	0	162.73	4	47.1	4	32.27	4	0.0144	4	0.000327	4	27.4868	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	500.87	0	0.4192	0	34.6805	0	27.826	0	495.539	0	161.89	4	46.9	4	32.43	4	0.0288	4	0.000239	4	27.4742	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	451.45	0	0.4455	0	34.6811	0	27.825	0	446.698	0	161.16	4	46.7	4	32.25	4	0.0216	4	0.000261	4	27.4615	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	401.42	0	0.4637	0	34.6812	0	27.824	0	397.243	0	160.84	4	46.7	4	32.32	4	0.0216	4	0.000239	4	27.4488	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	380.81	0	0.4723	0	34.6815	0	27.824	0	376.866	0	160.72	4	46.6	4	32.43	4	0.0144	4	0.000250	4	27.4412	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	361.41	0	0.4845	0	34.6817	0	27.823	0	357.684	0	160.57	4	46.6	4	32.42	4	0.0288	4	0.000250	4	27.4354	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	351.65	0	0.4921	0	34.6816	0	27.822	0	348.032	0	160.48	4	46.6	4	32.31	4	0.0144	4	0.000261	4	27.4298	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	341.61	0	0.4980	0	34.6814	0	27.822	0	338.104	0	160.37	4	46.6	4	32.38	4	0.0216	4	0.000250	4	27.4251	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	331.02	0	0.5033	0	34.6817	0	27.822	0	327.631	0	160.26	4	46.6	4	32.37	4	0.0216	4	0.000261	4	27.4212	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	318.35	0	0.5096	0	34.6817	0	27.821	0	315.100	0	160.21	4	46.5	4	32.31	4	0.0144	4	0.000272	4	27.4167	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	309.81	0	0.5150	0	34.6820	0	27.821	0	306.654	0	160.20	4	46.6	4	32.31	4	0.0144	4	0.000261	4	27.4127	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	301.46	0	0.5247	0	34.6819	0	27.821	0	298.395	0	160.25	4	46.6	4	32.32	4	0.0144	4	0.000381	4	27.4089	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	290.79	0	0.5333	0	34.6820	0	27.820	0	287.841	0	160.39	4	46.6	4	32.29	4	0.0216	4	0.000294	4	27.4059	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	280.74	0	0.5486	0	34.6821	0	27.819	0	277.899	0	160.28	4	46.6	4	32.35	4	0.0216	4	0.000261	4	27.4034	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	270.82	0	0.5575	0	34.6819	0	27.819	0	268.086	0	160.25	4	46.6	4	32.25	4	0.0216	4	0.000272	4	27.3964	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	261.30	0	0.5663	0	34.6823	0	27.818	0	258.668	0	160.17	4	46.6	4	32.34	4	0.0216	4	0.000272	4	27.3968	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	250.90	0	0.5797	0	34.6826	0	27.818	0	248.379	0	160.11	4	46.6	4	32.39	4	0.0144	4	0.000316	4	27.3946	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	241.67	0	0.5890	0	34.6824	0	27.817	0	239.247	0	160.14	4	46.6	4	32.15	4	0.0216	4	0.000283	4	27.3930	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	231.44	0	0.5994	0	34.6824	0	27.816	0	229.126	0	160.11	4	46.6	4	32.26	4	0.0144	4	0.000316	4	27.3913	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	221.72	0	0.6119	0	34.6824	0	27.815	0	219.508	0	159.92	4	46.6	4	32.23	4	0.0144	4	0.000294	4	27.3905	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	211.37	0	0.6266	0	34.6820	0	27.814	0	209.266	0	159.89	4	46.6	4	32.17	4	0.0216	4	0.000283	4	27.3881	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	201.12	0	0.6356	0	34.6820	0	27.814	0	199.123	0	159.84	4	46.6	4	32.08	4	0.0144	4	0.000360	4	27.3878	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	191.64	0	0.6525	0	34.6819	0	27.813	0	189.742	0	159.93	4	46.6	4	32.24	4	0.0144	4	0.000338	4	27.3862	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	178.97	0	0.6755	0	34.6797	0	27.809	0	177.203	0	159.98	4	46.7	4	32.21	4	0.0144	4	0.000294	4	27.3854	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	169.17	0	0.6764	0	34.6781	0	27.808	0	167.503	0	160.20	4	46.7	4	31.97	4	0.0216	4	0.000305	4	27.3829	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	160.55	0	0.6606	0	34.6738	0	27.805	0	158.972	0	160.72	4	46.9	4	32.04	4	0.0288	4	0.000338	4	27.3818	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	151.50	0	0.5685	0	34.6608	0	27.801	0	150.014	0	162.06	4	47.1	4	31.91	4	0.0144	4	0.000327	4	27.3868	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	141.09	0	0.4070	0	34.6224	0	27.779	0	139.710	0	167.85	4	48.6	4	31.46	4	0.0288	4	0.000338	4	27.3968	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	131.18	0	0.0475	0	34.5551	0	27.745	0	129.900	0	179.09	4	51.4	4	30.18	4	0.0360	4	0.000315	4	27.4192	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	121.15	0	-1.1396	0	34.3773	0	27.654	0	119.970	0	218.37	4	60.6	4	27.19	4	0.0864	4	0.000357	4	27.5025	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	111.55	0	-1.8262	0	34.2599	0	27.580	0	110.466	0	264.69	4	72.1	4	27.51	4	0.1008	4	0.000366	4	27.5824	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	101.35	0	-1.8391	0	34.2575	0	27.578	0	100.368	0	274.08	4	74.6	4	27.61	4	0.1080	4	0.000355	4	27.6170	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	96.39	0	-1.8412	0	34.2572	0	27.578	0	95.457	0	275.56	4	75.0	4	27.60	4	0.1008	4	0.000355	4	27.6343	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	91.31	0	-1.8404	0	34.2570	0	27.578	0	90.428	0	276.42	4	75.2	4	27.55	4	0.2376	4	0.000344	4	24.8682	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	86.38	0	-1.8409	0	34.2570	0	27.578	0	85.546	0	276.98	4	75.4	4	27.58	4	0.1944	4	0.000355	4	27.6922	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	81.44	0	-1.8409	0	34.2571	0	27.578	0	80.655	0	277.41	4	75.5	4	27.49	4	0.1224	4	0.000366	4	27.7165	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	76.24	0	-1.8411	0	34.2572	0	27.578	0	75.506	0	277.69	4	75.6	4	27.50	4	0.1224	4	0.000399	4	27.7766	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	71.62	0	-1.8412	0	34.2571	0	27.578	0	70.931	0	277.97	4	75.7	4	27.59	4	0.1368	4	0.000388	4	27.8599	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	66.68	0	-1.8411	0	34.2571	0	27.578	0	66.039	0	278.22	4	75.7	4	27.53	4	0.1296	4	0.000377	4	27.9518	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	61.77	0	-1.8407	0	34.2569	0	27.578	0	61.177	0	278.43	4	75.8	4	27.69	4	0.1440	4	0.000377	4	28.0329	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	56.73	0	-1.8405	0	34.2570	0	27.578	0	56.186	0	278.46	4	75.8	4	27.59	4	0.1080	4	0.000366	4	28.0964	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	51.88	0	-1.8410	0	34.2570	0	27.578	0	51.384	0	278.64	4	75.8	4	27.48	4	0.1152	4	0.000497	4	28.1431	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	46.60	0	-1.8405	0	34.2569	0	27.578	0	46.155	0	278.65	4	75.8	4	27.50	4	0.1080	4	0.000377	4	28.1719	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	41.11	0	-1.8418	0	34.2568	0	27.578	0	40.718	0	278.81	4	75.9	4	27.52	4	0.3672	4	0.000650	4	28.1869	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	36.17	0	-1.8416	0	34.2570	0	27.578	0	35.825	0	278.94	4	75.9	4	27.59	4	0.1152	4	0.000377	4	28.1901	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	31.39	0	-1.8425	0	34.2570	0	27.578	0	31.091	0	279.14	4	76.0	4	27.63	4	0.1152	4	0.000399	4	28.1928	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	26.55	0	-1.8426	0	34.2569	0	27.578	0	26.298	0	279.19	4	76.0	4	27.67	4	0.1368	4	0.000410	4	28.1948	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4	21.62	0	-1.8436	0	34.2569	0	27.578	0	21.415	0	279.24	4	76.0	4	27.61	4	0.5904	4	0.001261	4	28.1954	8
5904397	55	C	07/31/2016	16:56	356.008	-60.216	4																						
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	1697.58	0	-0.0672	0	34.6598	0	27.840	0	1674.732	0	185.09	4	53.0	4	31.22	4	0.0288	4	0.000162	4	29.0122	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	1598.63	0	-0.0391	0	34.6613	0	27.839	0	1577.482	0	184.65	4	52.9	4	31.37	4	0.0144	4	0.000173	4	29.0100	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	1498.40	0	-0.0034	0	34.6633	0	27.838	0	1478.928	0	182.87	4	52.4	4	31.57	4	0.0144	4	0.000184	4	29.0067	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	1398.92	0	0.0292	0	34.6643	0	27.837	0	1381.066	0	181.11	4	52.0	4	31.57	4	0.0216	4	0.000184	4	29.0026	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	1299.37	0	0.0692	0	34.6656	0	27.836	0	1283.089	0	179.13	4	51.4	4	31.60	4	0.0216	4	0.000217	4	28.9968	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	1199.59	0	0.1118	0	34.6676	0	27.835	0	1184.840	0	177.09	4	50.9	4	31.71	4	0.0216	4	0.000195	4	28.9889	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	1099.27	0	0.1497	0	34.6694	0	27.834	0	1086.013	0	175.06	4	50.4	4	31.62	4	0.0144	4	0.000206	4	28.9815	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	998.34	0	0.1927	0	34.6719	0	27.833	0	986.537	0	173.11	4	49.9	4	31.82	4	0.0288	4	0.000250	4	28.9730	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	950.93	0	0.2106	0	34.6725	0	27.833	0	939.794	0	171.99	4	49.6	4	31.87	4	0.0144	4	0.000228	4	28.9658	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	900.92	0	0.2325	0	34.6736	0	27.832	0	890.476	0	170.93	4	49.3	4	32.01	4	0.0216	4	0.000206	4	28.9608	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	851.59	0	0.2592	0	34.6744	0	27.831	0	841.817	0	169.68	4	49.0	4	31.87	4	0.0144	4	0.000239	4	28.9535	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	800.91	0	0.2830	0	34.6759	0	27.831	0	791.814	0	168.40	4	48.6	4	31.92	4	0.0144	4	0.000228	4	28.9477	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	751.26	0	0.2993	0	34.6766	0	27.831	0	742.817	0	167.49	4	48.4	4	32.05	4	0.0216	4	0.000228	4	28.9407	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	701.09	0	0.3191	0	34.6775	0	27.830	0	693.294	0	166.32	4	48.1	4	32.20	4	0.0144	4	0.000239	4	28.9333	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	650.74	0	0.3385	0	34.6780	0	27.829	0	643.581	0	165.59	4	47.9	4	32.32	4	0.0216	4	0.000250	4	28.9263	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	600.93	0	0.3591	0	34.6786	0	27.828	0	594.390	0	164.67	4	47.7	4	32.31	4	0.0144	4	0.000250	4	28.9171	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	550.88	0	0.3812	0	34.6796	0	27.828	0	544.951	0	163.65	4	47.4	4	32.27	4	0.0216	4	0.000283	4	28.9073	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	501.41	0	0.4078	0	34.6801	0	27.827	0	496.072	0	162.31	4	47.0	4	32.22	4	0.0216	4	0.000250	4	28.8975	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	450.67	0	0.4355	0	34.6807	0	27.825	0	445.927	0	161.41	4	46.8	4	32.46	4	0.0144	4	0.000250	4	28.8870	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	401.30	0	0.4638	0	34.6812	0	27.824	0	397.123	0	160.29	4	46.5	4	32.35	4	0.0216	4	0.000239	4	28.8765	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	381.43	0	0.4734	0	34.6813	0	27.823	0	377.478	0	160.22	4	46.5	4	32.31	4	0.0144	4	0.000272	4	28.8702	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	360.99	0	0.4845	0	34.6814	0	27.823	0	357.268	0	160.16	4	46.5	4	32.38	4	0.0216	4	0.000305	4	28.8645	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	350.90	0	0.4885	0	34.6814	0	27.822	0	347.290	0	160.00	4	46.5	4	32.22	4	0.0144	4	0.000250	4	28.8597	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	341.54	0	0.4933	0	34.6814	0	27.822	0	338.034	0	159.87	4	46.4	4	32.40	4	0.0144	4	0.000272	4	28.8559	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	330.92	0	0.5020	0	34.6816	0	27.822	0	327.532	0	159.88	4	46.4	4	32.40	4	0.0144	4	0.000272	4	28.8515	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	321.46	0	0.5069	0	34.6818	0	27.822	0	318.176	0	159.96	4	46.5	4	32.21	4	0.0288	4	0.000272	4	28.8481	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	309.10	0	0.5122	0	34.6817	0	27.821	0	305.951	0	159.90	4	46.5	4	32.37	4	0.0288	4	0.000261	4	28.8453	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	300.64	0	0.5166	0	34.6818	0	27.821	0	297.583	0	159.79	4	46.4	4	32.40	4	0.0144	4	0.000250	4	28.8412	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	291.12	0	0.5220	0	34.6819	0	27.821	0	288.167	0	159.76	4	46.4	4	32.37	4	0.0288	4	0.000250	4	28.8368	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	281.40	0	0.5287	0	34.6820	0	27.820	0	278.552	0	159.69	4	46.4	4	32.27	4	0.0216	4	0.000272	4	28.8306	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	270.79	0	0.5340	0	34.6819	0	27.820	0	268.056	0	159.48	4	46.4	4	32.42	4	0.0288	4	0.000261	4	28.8294	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	260.69	0	0.5395	0	34.6815	0	27.819	0	258.064	0	159.27	4	46.3	4	32.37	4	0.0216	4	0.000316	4	28.8269	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	251.51	0	0.5440	0	34.6817	0	27.819	0	248.982	0	159.20	4	46.3	4	32.36	4	0.0144	4	0.000305	4	28.8229	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	240.87	0	0.5633	0	34.6818	0	27.818	0	238.455	0	159.28	4	46.3	4	32.27	4	0.0216	4	0.000316	4	28.8199	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	231.61	0	0.5699	0	34.6814	0	27.817	0	229.293	0	159.34	4	46.4	4	32.43	4	0.0144	4	0.000283	4	28.8163	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	221.41	0	0.5774	0	34.6817	0	27.817	0	219.201	0	159.30	4	46.4	4	32.14	4	0.0288	4	0.000262	4	28.8141	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	211.68	0	0.5925	0	34.6817	0	27.816	0	209.573	0	159.34	4	46.4	4	32.14	4	0.0216	4	0.000305	4	28.8111	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	201.10	0	0.6027	0	34.6812	0	27.815	0	199.103	0	159.26	4	46.4	4	32.30	4	0.0144	4	0.000305	4	28.8092	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	191.12	0	0.6165	0	34.6809	0	27.814	0	189.227	0	159.30	4	46.4	4	32.18	4	0.0216	4	0.000305	4	28.8062	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	181.37	0	0.6190	0	34.6800	0	27.813	0	179.578	0	159.25	4	46.4	4	32.19	4	0.0216	4	0.000294	4	28.8047	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	171.65	0	0.6359	0	34.6782	0	27.811	0	169.958	0	159.39	4	46.5	4	32.11	4	0.0144	4	0.000283	4	28.8015	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	160.87	0	0.6282	0	34.6750	0	27.808	0	159.288	0	159.84	4	46.6	4	32.02	4	0.0288	4	0.000338	4	28.8005	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	151.66	0	0.6195	0	34.6708	0	27.805	0	150.172	0	160.38	4	46.7	4	31.98	4	0.0288	4	0.000349	4	28.7997	8
5904397	56	C	08/10/2016	22:41	356.563	-60.236	4	141.70	0	0.5809	0	34.6598	0	27.799	0	140.313	0	161.98	4	47.1	4	31.93	4	0.0360	4	0.000327	4	28.7986	8
