//0
//File updated on 06/05/2018 19:11
//WMO ID: 5904396
//Univ. of Washington ID: 9031
//MBARI ID: 9031SOOCN
//No missing float profiles
//Missing Float position interpolated for station(s): 27 
//Latitude quality flag = 4 for interpolated float positions
//Missing Float data detected for raw data station(s): 130 
//
//FLOAT VARIABLES:
//Variable	Sensor	Serial number	Comment
//Pressure[dbar]	Sbe41cp	5386	
//Temperature[°C]	Sbe41cp	5386	
//Salinity[pss]	Sbe41cp	5386	
//Sigma_theta[kg/m^3]			Potential density at the sea surface
//Depth[m]			Depth calculated from pressure and latitude
//Oxygen[µmol/kg]	Aanderaa 4330	1461	
//OxygenSat[%]			Calculation assumes atmospheric pressure= 1013.25 mbar
//Nitrate[µmol/kg]	ISUS	Lamp#G2.C01.7408 Spec#072 APEX Ti Equitech probe 20130920RR10.01 MBARI ARGO float#0107	
//Chl_a[mg/m^3]	FLBBAP2	3306	
//b_bp700[1/m]	FLBBAP2	3306	
//pHinsitu[Total]	Durafet	0061	
//
//Missing data value = -1e10
//Data quality flags: 0=Good, 4=Questionable, 8=Bad, 1=Missing or not inspected 
//Note: all timestamps are in GMT. 
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[pss]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	b_bp700[1/m]	QF	pHinsitu[Total]	QF
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	220.77	0	7.4366	0	34.3660	0	26.861	0	218.724	0	247.8	4	84.9	4	16.18	4	0.0144	4	0.000490	4	7.9148	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	211.36	0	7.5200	0	34.3784	0	26.859	0	209.406	0	246.9	4	84.8	4	16.57	4	0.0144	4	0.000501	4	7.9075	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	200.91	0	7.6859	0	34.4024	0	26.854	0	199.058	0	243.3	4	83.8	4	16.36	4	0.0216	4	0.000544	4	7.9081	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	191.09	0	7.7707	0	34.4135	0	26.850	0	189.333	0	242.7	4	83.8	4	15.88	4	0.0360	4	0.000598	4	7.9072	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	181.29	0	7.8428	0	34.4263	0	26.849	0	179.627	0	241.4	4	83.5	4	15.78	4	0.0576	4	0.000534	4	7.9060	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	171.04	0	7.8753	0	34.4239	0	26.843	0	169.475	0	241.6	4	83.6	4	15.91	4	0.0576	4	0.000577	4	7.9084	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	161.03	0	7.9235	0	34.4303	0	26.840	0	159.561	0	241.9	4	83.8	4	15.12	4	0.0792	4	0.000609	4	7.9083	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	151.09	0	7.9963	0	34.4393	0	26.837	0	149.715	0	241.3	4	83.8	4	15.27	4	0.0936	4	0.000641	4	7.9068	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	140.96	0	8.0373	0	34.4368	0	26.828	0	139.681	0	240.7	4	83.6	4	15.14	4	0.1152	4	0.000642	4	7.9146	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	131.33	0	8.0334	0	34.4192	0	26.815	0	130.141	0	243.7	4	84.6	4	14.66	4	0.1800	4	0.000620	4	7.9160	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	121.70	0	8.0656	0	34.4071	0	26.800	0	120.601	0	244.8	4	85.1	4	14.34	4	0.2520	4	0.000706	4	7.9185	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	111.38	0	8.2842	0	34.3903	0	26.754	0	110.377	0	245.9	4	85.9	4	12.89	4	0.4320	4	0.000803	4	7.9519	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	101.63	0	8.5211	0	34.3685	0	26.701	0	100.717	0	252.0	4	88.5	4	11.66	4	0.7344	4	0.000976	4	7.9637	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	96.19	0	8.5422	0	34.3594	0	26.690	0	95.327	0	254.0	4	89.2	4	11.65	4	0.9576	4	0.001073	4	7.9651	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	90.80	0	8.6970	0	34.3772	0	26.680	0	89.987	0	254.0	4	89.5	4	11.22	4	1.0800	4	0.001180	4	7.9660	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	85.67	0	8.7170	0	34.3800	0	26.679	0	84.904	0	254.6	4	89.8	4	10.92	4	1.1808	4	0.001256	4	7.9678	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	80.64	0	8.7466	0	34.3824	0	26.676	0	79.920	0	254.7	4	89.9	4	10.96	4	1.3392	4	0.001363	4	7.9697	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	75.67	0	8.7754	0	34.3849	0	26.674	0	74.995	0	254.9	4	90.0	4	11.11	4	1.4256	4	0.001352	4	7.9709	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	70.87	0	8.8036	0	34.3819	0	26.667	0	70.239	0	255.3	4	90.2	4	11.00	4	1.4472	4	0.001481	4	7.9726	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	66.56	0	8.8528	0	34.3778	0	26.656	0	65.968	0	255.4	4	90.3	4	10.98	4	1.4112	4	0.001482	4	7.9724	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	61.79	0	8.8581	0	34.3725	0	26.651	0	61.241	0	256.1	4	90.6	4	10.96	4	1.4616	4	0.001525	4	7.9734	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	56.45	0	8.8746	0	34.3709	0	26.647	0	55.949	0	256.6	4	90.8	4	10.97	4	1.4616	4	0.001525	4	7.9744	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	51.65	0	8.8730	0	34.3657	0	26.643	0	51.192	0	257.2	4	91.0	4	11.48	4	1.4832	4	0.001793	4	7.9748	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	46.65	0	8.8187	0	34.3493	0	26.638	0	46.237	0	258.4	4	91.3	4	11.53	4	1.5264	4	0.001546	4	7.9739	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	41.60	0	8.8569	0	34.3549	0	26.637	0	41.232	0	258.6	4	91.4	4	11.15	4	1.4544	4	0.001664	4	7.9762	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	36.56	0	8.9334	0	34.3690	0	26.636	0	36.237	0	258.2	4	91.5	4	10.97	4	1.3536	4	0.001707	4	7.9762	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	31.44	0	8.9321	0	34.3678	0	26.635	0	31.163	0	258.1	4	91.4	4	11.01	4	1.2960	4	0.001654	4	7.9775	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	26.76	0	8.9717	0	34.3720	0	26.632	0	26.524	0	258.2	4	91.5	4	10.93	4	1.2888	4	0.002073	4	7.9782	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	21.83	0	8.9014	0	34.3478	0	26.624	0	21.638	0	259.4	4	91.8	4	11.97	4	1.1736	4	0.001664	4	7.9756	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	16.62	0	8.9334	0	34.3297	0	26.604	0	16.474	0	260.9	4	92.4	4	11.85	4	0.9144	4	0.001622	4	7.9750	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	10.96	0	8.9750	0	34.3314	0	26.599	0	10.864	0	261.1	4	92.5	4	11.76	4	0.7344	4	0.001557	4	7.9744	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0	6.51	0	8.9963	0	34.3322	0	26.596	0	6.453	0	260.9	4	92.5	4	12.14	4	0.6192	4	0.002858	4	7.9735	4
5904396	52	C	01/10/2015	16:52	230.418	-51.837	0																						
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	1598.58	0	2.6700	0	34.5303	0	27.549	0	1578.518	0	156.2	4	47.9	4	33.14	4	0.0216	4	0.000245	4	7.7227	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	1499.27	0	2.7883	0	34.4912	0	27.507	0	1480.802	0	158.6	4	48.7	4	33.34	4	0.0216	4	0.000256	4	7.7233	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	1399.89	0	2.9155	0	34.4470	0	27.460	0	1382.971	0	163.6	4	50.4	4	33.27	4	0.0216	4	0.000267	4	7.7279	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	1298.93	0	3.0970	0	34.4006	0	27.406	0	1283.538	0	170.1	4	52.6	4	32.51	4	0.0216	4	0.000246	4	7.7364	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	1199.74	0	3.3663	0	34.3626	0	27.350	0	1185.803	0	176.5	4	55.0	4	31.90	4	0.0216	4	0.000247	4	7.7460	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	1099.23	0	3.6599	0	34.3236	0	27.290	0	1086.720	0	184.5	4	57.8	4	31.10	4	0.0288	4	0.000290	4	7.7598	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	999.55	0	4.0787	0	34.2951	0	27.225	0	988.410	0	190.9	4	60.4	4	30.00	4	0.0144	4	0.000281	4	7.7728	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	951.53	0	4.3358	0	34.2906	0	27.195	0	941.033	0	193.1	4	61.5	4	29.33	4	0.0072	4	0.000303	4	7.7776	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	901.20	0	4.6534	0	34.2973	0	27.165	0	891.365	0	193.5	4	62.1	4	28.51	4	0.0072	4	0.000249	4	7.7832	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	851.40	0	4.8703	0	34.2841	0	27.130	0	842.209	0	197.4	4	63.7	4	27.84	4	0.0216	4	0.000282	4	7.7930	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	801.35	0	5.2708	0	34.3052	0	27.101	0	792.794	0	197.3	4	64.3	4	27.00	4	0.0072	4	0.000293	4	7.8017	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	751.51	0	5.6054	0	34.3071	0	27.062	0	743.575	0	200.9	4	66.0	4	25.83	4	0.0072	4	0.000272	4	7.8130	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	700.70	0	5.8192	0	34.2980	0	27.028	0	693.386	0	208.1	4	68.7	4	24.82	4	0.0072	4	0.000273	4	7.8253	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	651.54	0	6.0847	0	34.3072	0	27.002	0	644.815	0	211.8	4	70.3	4	23.99	4	0.0072	4	0.000316	4	7.8358	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	600.74	0	6.2627	0	34.3107	0	26.981	0	594.612	0	216.1	4	72.1	4	22.88	4	0.0072	4	0.000306	4	7.8492	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	550.50	0	6.2704	0	34.2783	0	26.954	0	544.950	0	230.1	4	76.7	4	21.98	4	0.0072	4	0.000327	4	7.8642	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	500.55	0	6.6103	0	34.3141	0	26.938	0	495.563	0	228.9	4	76.9	4	21.19	4	0.0072	4	0.000296	4	7.8683	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	451.67	0	6.8287	0	34.3294	0	26.920	0	447.223	0	231.2	4	78.1	4	19.99	4	0.0072	4	0.000317	4	7.8765	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	401.06	0	6.9620	0	34.3376	0	26.908	0	397.159	0	234.9	4	79.6	4	19.52	4	0.0072	4	0.000307	4	7.8835	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	381.06	0	7.0461	0	34.3475	0	26.904	0	377.372	0	236.1	4	80.2	4	19.42	4	0.0072	4	0.000328	4	7.8844	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	361.45	0	7.1394	0	34.3557	0	26.897	0	357.969	0	235.2	4	80.0	4	19.14	4	0.0072	4	0.000318	4	7.8856	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	351.07	0	7.1680	0	34.3575	0	26.894	0	347.697	0	235.2	4	80.1	4	19.23	4	0.0144	4	0.000339	4	7.8866	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	341.65	0	7.2211	0	34.3628	0	26.891	0	338.376	0	234.8	4	80.0	4	19.13	4	0.0072	4	0.000339	4	7.8871	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	331.62	0	7.2445	0	34.3643	0	26.889	0	328.450	0	234.9	4	80.1	4	18.63	4	0.0072	4	0.000361	4	7.8897	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	321.74	0	7.3072	0	34.3723	0	26.886	0	318.672	0	235.4	4	80.4	4	18.44	4	0.0072	4	0.000426	4	7.8914	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	311.16	0	7.3604	0	34.3782	0	26.883	0	308.200	0	236.6	4	80.9	4	18.02	4	0.0072	4	0.000415	4	7.8913	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	301.38	0	7.3953	0	34.3813	0	26.880	0	298.521	0	237.0	4	81.1	4	17.98	4	0.0072	4	0.000651	4	7.8943	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	290.12	0	7.4442	0	34.3846	0	26.876	0	287.375	0	237.0	4	81.2	4	17.69	4	0.0072	4	0.000383	4	7.8965	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	280.99	0	7.4772	0	34.3870	0	26.873	0	278.338	0	237.5	4	81.4	4	17.61	4	0.0144	4	0.000361	4	7.8979	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	271.28	0	7.4890	0	34.3874	0	26.871	0	268.726	0	238.1	4	81.7	4	17.47	4	0.0216	4	0.000394	4	7.9011	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	260.97	0	7.4756	0	34.3819	0	26.869	0	258.519	0	239.9	4	82.3	4	16.74	4	0.0216	4	0.000480	4	7.9097	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	250.81	0	7.4848	0	34.3809	0	26.867	0	248.461	0	244.5	4	83.9	4	16.83	4	0.0072	4	0.000512	4	7.9095	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	240.99	0	7.5062	0	34.3826	0	26.865	0	238.738	0	244.9	4	84.0	4	16.69	4	0.0144	4	0.000512	4	7.9106	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	231.11	0	7.5180	0	34.3807	0	26.861	0	228.956	0	244.6	4	84.0	4	16.64	4	0.0216	4	0.000609	4	7.9097	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	221.61	0	7.5818	0	34.3866	0	26.857	0	219.550	0	243.5	4	83.7	4	16.34	4	0.0360	4	0.000501	4	7.9109	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	211.45	0	7.6529	0	34.3968	0	26.854	0	209.489	0	244.2	4	84.1	4	16.31	4	0.0288	4	0.000534	4	7.9101	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	201.21	0	7.6953	0	34.4026	0	26.853	0	199.349	0	243.7	4	84.0	4	16.46	4	0.0360	4	0.000523	4	7.9072	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	191.25	0	7.7802	0	34.4143	0	26.849	0	189.486	0	240.4	4	83.0	4	16.40	4	0.0360	4	0.000663	4	7.9082	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	181.64	0	7.8259	0	34.4196	0	26.847	0	179.969	0	240.1	4	83.0	4	15.68	4	0.0504	4	0.000555	4	7.9113	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	171.34	0	7.9163	0	34.4286	0	26.840	0	169.768	0	241.3	4	83.6	4	16.47	4	0.0792	4	0.000566	4	7.9022	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	161.48	0	7.9701	0	34.4370	0	26.839	0	160.002	0	237.0	4	82.2	4	16.29	4	0.0936	4	0.000502	4	7.9036	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	150.08	0	8.0027	0	34.4358	0	26.833	0	148.710	0	238.0	4	82.6	4	15.28	4	0.1224	4	0.000545	4	7.9109	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	141.42	0	8.0470	0	34.4385	0	26.828	0	140.132	0	237.8	4	82.6	4	15.63	4	0.1584	4	0.000556	4	7.9065	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	130.87	0	8.0504	0	34.4269	0	26.818	0	129.682	0	237.0	4	82.4	4	15.90	4	0.2520	4	0.000642	4	7.9027	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	121.22	0	8.1804	0	34.4293	0	26.801	0	120.122	0	236.0	4	82.2	4	15.63	4	0.3888	4	0.000685	4	7.9078	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	110.89	0	8.4348	0	34.4369	0	26.768	0	109.888	0	237.3	4	83.2	4	13.72	4	0.5688	4	0.000685	4	7.9330	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	101.02	0	8.6790	0	34.4109	0	26.709	0	100.110	0	243.8	4	85.9	4	12.29	4	0.7776	4	0.000858	4	7.9505	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	93.99	0	8.7228	0	34.4054	0	26.698	0	93.145	0	247.8	4	87.4	4	11.93	4	1.0296	4	0.001008	4	7.9536	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	87.16	0	8.6368	0	34.3774	0	26.690	0	86.378	0	250.6	4	88.2	4	11.93	4	0.8928	4	0.000965	4	7.9579	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	80.25	0	8.7308	0	34.3887	0	26.684	0	79.531	0	251.0	4	88.5	4	11.99	4	1.0440	4	0.000976	4	7.9610	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	73.63	0	8.7787	0	34.3830	0	26.672	0	72.972	0	251.7	4	88.8	4	11.40	4	0.9720	4	0.001051	4	7.9717	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	66.95	0	8.8047	0	34.3600	0	26.649	0	66.352	0	254.8	4	90.0	4	11.33	4	1.6776	4	0.001600	4	7.9781	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	60.62	0	8.8722	0	34.3611	0	26.639	0	60.080	0	257.3	4	91.0	4	11.54	4	2.0952	4	0.001912	4	7.9790	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	54.53	0	8.8477	0	34.3504	0	26.635	0	54.045	0	259.9	4	91.9	4	11.64	4	1.8504	4	0.002008	4	7.9815	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	48.50	0	8.8789	0	34.3528	0	26.632	0	48.069	0	260.4	4	92.1	4	11.44	4	1.5768	4	0.001944	4	7.9828	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	42.49	0	8.9783	0	34.3570	0	26.619	0	42.113	0	260.9	4	92.5	4	11.20	4	1.2024	4	0.001966	4	7.9852	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	36.84	0	9.1043	0	34.3696	0	26.609	0	36.514	0	261.2	4	92.8	4	10.68	4	0.8784	4	0.001987	4	7.9858	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	31.22	0	9.2410	0	34.3835	0	26.597	0	30.944	0	260.1	4	92.8	4	10.23	4	0.5616	4	0.001815	4	7.9851	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	25.87	0	9.3149	0	34.3823	0	26.584	0	25.642	0	260.8	4	93.2	4	10.21	4	0.3744	4	0.001837	4	7.9850	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	20.70	0	9.3332	0	34.3718	0	26.573	0	20.518	0	261.6	4	93.5	4	10.73	4	0.3312	4	0.001762	4	7.9845	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	16.00	0	9.6778	0	34.3682	0	26.513	0	15.859	0	260.6	4	93.8	4	10.67	4	0.2880	4	0.001558	4	7.9770	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	12.39	0	10.0414	0	34.3662	0	26.451	0	12.281	0	258.9	4	93.9	4	10.80	4	0.2376	4	0.001537	4	7.9695	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	9.16	0	10.1127	0	34.3679	0	26.440	0	9.080	0	258.2	4	93.8	4	10.77	4	0.1800	4	0.001440	4	7.9683	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0	6.12	0	10.1425	0	34.3676	0	26.434	0	6.066	0	257.9	4	93.8	4	10.80	4	0.1584	4	0.001526	4	7.9671	4
5904396	53	C	01/15/2015	23:28	231.450	-52.153	0																						
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	1598.60	0	2.6749	0	34.5315	0	27.550	0	1578.449	0	155.7	4	47.7	4	33.44	4	0.0216	4	0.000266	4	7.7238	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	1498.31	0	2.7932	0	34.4893	0	27.505	0	1479.774	0	158.8	4	48.8	4	33.23	4	0.0072	4	0.000256	4	7.7236	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	1399.77	0	2.9237	0	34.4469	0	27.459	0	1382.775	0	163.6	4	50.4	4	33.31	4	0.0216	4	0.000450	4	7.7291	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	1299.57	0	3.1109	0	34.4040	0	27.408	0	1284.097	0	169.4	4	52.4	4	32.70	4	0.0144	4	0.000257	4	7.7363	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	1198.72	0	3.3209	0	34.3643	0	27.356	0	1184.731	0	176.1	4	54.8	4	32.38	4	0.0216	4	0.000268	4	7.7472	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	1099.26	0	3.5958	0	34.3287	0	27.301	0	1086.689	0	183.4	4	57.4	4	31.56	4	0.0216	4	0.000247	4	7.7588	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	999.25	0	4.0174	0	34.3018	0	27.237	0	988.058	0	189.2	4	59.8	4	30.14	4	0.0144	4	0.000270	4	7.7713	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	950.56	0	4.1898	0	34.2911	0	27.210	0	940.023	0	192.3	4	61.0	4	29.58	4	0.0144	4	0.000291	4	7.7759	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	901.32	0	4.4942	0	34.2881	0	27.175	0	891.433	0	194.3	4	62.1	4	29.07	4	0.0144	4	0.000260	4	7.7834	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	851.01	0	4.7973	0	34.2896	0	27.143	0	841.776	0	196.0	4	63.1	4	28.47	4	0.0144	4	0.000293	4	7.7910	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	801.21	0	5.1231	0	34.2959	0	27.111	0	792.611	0	197.2	4	64.0	4	27.43	4	0.0072	4	0.000304	4	7.7983	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	751.21	0	5.2970	0	34.2692	0	27.069	0	743.237	0	206.6	4	67.3	4	26.16	4	0.0144	4	0.000272	4	7.8148	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	701.21	0	5.5920	0	34.2825	0	27.044	0	693.850	0	208.4	4	68.4	4	25.52	4	0.0216	4	0.000283	4	7.8232	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	650.54	0	5.8992	0	34.2872	0	27.009	0	643.790	0	214.2	4	70.8	4	24.03	4	0.0072	4	0.000294	4	7.8369	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	601.14	0	6.1752	0	34.2975	0	26.982	0	594.974	0	218.9	4	72.8	4	23.15	4	0.0072	4	0.000327	4	7.8489	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	551.06	0	6.1433	0	34.2616	0	26.957	0	545.473	0	233.5	4	77.6	4	21.77	4	0.0144	4	0.000316	4	7.8734	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	501.72	0	6.2866	0	34.2639	0	26.940	0	496.692	0	237.1	4	79.1	4	21.51	4	0.0072	4	0.000317	4	7.8768	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	450.77	0	6.5812	0	34.2940	0	26.925	0	446.307	0	237.0	4	79.6	4	20.57	4	0.0072	4	0.000339	4	7.8802	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	400.99	0	6.8102	0	34.3143	0	26.910	0	397.068	0	237.2	4	80.1	4	19.88	4	0.0216	4	0.000360	4	7.8850	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	381.53	0	6.8973	0	34.3228	0	26.904	0	377.816	0	237.9	4	80.5	4	19.64	4	0.0144	4	0.000393	4	7.8874	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	361.38	0	6.9416	0	34.3220	0	26.898	0	357.879	0	242.4	4	82.1	4	18.47	4	0.0072	4	0.000393	4	7.9007	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	351.15	0	6.9272	0	34.3160	0	26.895	0	347.757	0	246.7	4	83.5	4	18.60	4	0.0072	4	0.000404	4	7.9014	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	340.55	0	6.9388	0	34.3170	0	26.894	0	337.268	0	247.5	4	83.8	4	18.31	4	0.0144	4	0.000404	4	7.9055	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	331.29	0	7.0257	0	34.3308	0	26.893	0	328.105	0	248.3	4	84.2	4	18.04	4	0.0072	4	0.000382	4	7.9054	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	321.41	0	7.0638	0	34.3356	0	26.891	0	318.327	0	247.7	4	84.1	4	18.06	4	0.0144	4	0.000415	4	7.9053	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	311.47	0	7.1356	0	34.3460	0	26.889	0	308.490	0	246.7	4	83.9	4	17.99	4	0.0072	4	0.000393	4	7.9044	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	300.70	0	7.1952	0	34.3549	0	26.888	0	297.831	0	245.5	4	83.6	4	17.66	4	0.0144	4	0.000372	4	7.9052	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	290.82	0	7.2401	0	34.3594	0	26.885	0	288.052	0	245.7	4	83.8	4	17.65	4	0.0072	4	0.000447	4	7.9050	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	280.88	0	7.2827	0	34.3652	0	26.883	0	278.213	0	245.4	4	83.8	4	17.40	4	0.0072	4	0.000490	4	7.9050	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	271.16	0	7.3333	0	34.3714	0	26.881	0	268.592	0	244.7	4	83.6	4	17.75	4	0.0144	4	0.000447	4	7.9037	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	261.55	0	7.3672	0	34.3746	0	26.879	0	259.079	0	244.3	4	83.6	4	17.47	4	0.0216	4	0.000436	4	7.9041	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	250.73	0	7.3706	0	34.3717	0	26.876	0	248.368	0	242.4	4	82.9	4	17.95	4	0.0072	4	0.000436	4	7.9018	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	241.40	0	7.4155	0	34.3763	0	26.873	0	239.131	0	240.3	4	82.3	4	17.57	4	0.0072	4	0.000404	4	7.9020	4
5904396	54	C	01/21/2015	05:26	231.455	-52.783	0	231.25	0	7.4323	0	34.3770	0	26.871	0	229.082	0	240.6	4	82.4	4	17.30	4	0.0072	4	0.000415	4	7.9068	4
