EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  096U20160108, HEOBI,    10,  1,      4,20160119,1733,-50.7241,  76.0137, 2959,   2501.8,   1.1210,  34.7360,2,  34.7260,2,    207.3,2,    212.6,2,   112.50,2,    32.81, 2,     0.00, 2,     2.24,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,      3,20160119,1725,-50.7241,  76.0137, 2959,   2881.1,   0.7900,  34.7180,2,  34.7060,2,    211.0,2,    217.9,2,   121.67,2,    33.33, 2,     0.01, 2,     2.27,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,      2,20160119,1722,-50.7241,  76.0137, 2959,   2924.8,   0.7570,  34.7160,2,  34.7080,2,    211.9,2,    220.1,2,   122.94,2,    33.47, 2,     0.00, 2,     2.28,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,      1,20160119,1720,-50.7241,  76.0137, 2959,   2975.8,   0.7550,  34.7160,2,  34.7060,2,    211.7,2,    220.8,2,   122.87,2,    34.16,69,     0.00, 2,     2.28,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     23,20160119,2242,-50.7358,  75.9586, 2829,     14.3,   4.5380,  33.7790,2,  33.7850,2,    332.7,2,    332.0,2,     4.12,2,    23.09, 2,     0.25, 2,     1.52,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     21,20160119,2239,-50.7358,  75.9586, 2829,     70.1,   2.5320,  33.8720,2,  33.8660,2,    340.6,2,    339.3,2,    17.12,2,    26.37, 2,     0.26, 2,     1.78,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     22,20160119,2240,-50.7358,  75.9586, 2829,     70.3,   2.4990,  33.8740,2,-999.0000,9,    340.9,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     20,20160119,2236,-50.7358,  75.9586, 2829,    149.6,   0.5540,  33.9280,2,  33.9240,2,    341.8,2,    340.4,2,    31.84,2,    29.22, 2,     0.21, 2,     2.02,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     19,20160119,2234,-50.7358,  75.9586, 2829,    200.7,   0.1450,  34.0100,2,  34.0030,2,    321.3,2,    320.7,2,    39.82,2,    30.90, 2,     0.18, 2,     2.11,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     18,20160119,2231,-50.7358,  75.9586, 2829,    301.0,   1.4150,  34.2830,2,  34.2720,2,    232.8,2,    233.2,2,    57.24,2,    36.84, 2,     0.08, 2,     2.42,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     17,20160119,2229,-50.7358,  75.9586, 2829,    401.6,   1.8460,  34.4150,2,  34.4110,2,    200.8,2,    200.4,2,    67.36,2,    37.16, 2,     0.03, 2,     2.48,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     16,20160119,2226,-50.7358,  75.9586, 2829,    499.5,   2.1680,  34.5280,2,  34.5220,2,    179.6,2,    180.3,2,    74.70,2,    36.82, 2,     0.01, 2,     2.47,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     15,20160119,2224,-50.7358,  75.9586, 2829,    600.3,   2.2240,  34.5930,2,  34.5210,3,    177.5,2,    179.6,2,    77.48,2,    36.10, 2,     0.01, 2,     2.42,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     14,20160119,2221,-50.7358,  75.9586, 2829,    700.2,   2.2230,  34.6410,2,  34.6470,2,    179.0,2,    181.5,2,    79.32,2,    35.20, 2,     0.01, 2,     2.37,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     13,20160119,2219,-50.7358,  75.9586, 2829,    801.2,   2.1740,  34.6730,2,-999.0000,9,    181.7,2,    184.5,2,    80.92,2,    34.51, 2,     0.00, 2,     2.33,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     12,20160119,2216,-50.7358,  75.9586, 2829,    899.9,   2.1830,  34.7010,2,  34.6910,2,    185.2,2,    187.5,2,    81.01,2,    33.63, 2,     0.00, 2,     2.27,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     11,20160119,2214,-50.7358,  75.9586, 2829,   1000.7,   2.2030,  34.7260,2,  34.7170,2,    190.3,2,    193.6,2,    80.42,2,    32.60, 2,     0.00, 2,     2.20,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,     10,20160119,2209,-50.7358,  75.9586, 2829,   1201.0,   2.0550,  34.7570,2,  34.7450,2,    197.8,2,    200.1,2,    83.41,2,    31.62, 2,     0.00, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,      9,20160119,2205,-50.7358,  75.9586, 2829,   1400.6,   1.8680,  34.7640,2,  34.7520,2,    201.5,2,    205.1,2,    88.02,2,    31.40, 2,     0.00, 2,     2.13,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,      8,20160119,2201,-50.7358,  75.9586, 2829,   1600.8,   1.7940,  34.7640,2,  34.7530,2,    202.3,2,    206.5,2,    90.42,2,    31.48, 2,     0.00, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,      7,20160119,2156,-50.7358,  75.9586, 2829,   1800.0,   1.6430,  34.7600,2,  34.7490,2,    203.5,2,    207.9,2,    94.79,2,    31.66, 2,     0.00, 2,     2.15,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,      6,20160119,2152,-50.7358,  75.9586, 2829,   2001.0,   1.5840,  34.7580,2,  34.7470,2,    203.9,2,    207.9,2,    97.12,2,    31.76, 2,     0.00, 2,     2.16,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,      5,20160119,2148,-50.7358,  75.9586, 2829,   2199.1,   1.4710,  34.7530,2,  34.7430,2,    204.7,2,    209.1,2,   100.88,2,    32.01, 2,     0.00, 2,     2.18,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,      4,20160119,2144,-50.7358,  75.9586, 2829,   2401.1,   1.2940,  34.7440,2,  34.7340,2,    205.8,2,    212.1,2,   106.74,2,    32.38, 2,     0.00, 2,     2.21,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,      3,20160119,2140,-50.7358,  75.9586, 2829,   2532.6,   1.1400,  34.7370,2,  34.7240,2,    207.3,2,    212.2,2,   111.48,2,    32.70, 2,     0.00, 2,     2.23,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,      2,20160119,2135,-50.7358,  75.9586, 2829,   2764.9,   0.9320,  34.7250,2,  34.7140,2,    209.3,2,    216.1,2,   117.66,2,    33.12, 2,     0.00, 2,     2.26,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    11,  1,      1,20160119,2132,-50.7358,  75.9586, 2829,   2804.9,   0.8530,  34.7210,2,  34.7100,2,    210.2,2,    215.8,2,   120.05,2,    33.26, 2,     0.00, 2,     2.27,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     24,20160120,0231,-50.7887,  75.7819, 1806,     19.4,   3.1750,  33.8660,2,-999.0000,9,    345.1,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     23,20160120,0231,-50.7887,  75.7819, 1806,     21.0,   3.1710,  33.8670,2,  33.8570,2,    344.5,2,    342.6,2,     4.01,2,    24.21, 2,     0.27, 2,     1.50,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     21,20160120,0229,-50.7887,  75.7819, 1806,     30.0,   3.1600,  33.8680,2,  33.8580,2,    344.3,2,    342.1,2,     4.11,2,    24.28, 2,     0.27, 2,     1.51,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     22,20160120,0229,-50.7887,  75.7819, 1806,     30.9,   3.1420,  33.8690,2,-999.0000,9,    344.8,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     19,20160120,0227,-50.7887,  75.7819, 1806,     53.6,   2.6880,  33.9010,2,-999.0000,9,    342.4,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     18,20160120,0227,-50.7887,  75.7819, 1806,     54.5,   2.6940,  33.9010,2,-999.0000,9,    342.2,2,    340.0,2,     5.57,2,    24.81, 2,     0.26, 2,     1.54,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     20,20160120,0228,-50.7887,  75.7819, 1806,     55.2,   2.6790,  33.9000,2,  33.8910,2,    342.8,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     17,20160120,0225,-50.7887,  75.7819, 1806,     99.8,   2.4670,  33.9190,2,  33.9100,2,    334.7,2,    332.9,2,     9.54,2,    25.73, 2,     0.25, 2,     1.65,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     16,20160120,0222,-50.7887,  75.7819, 1806,    200.3,   1.3840,  34.0730,2,  34.0730,2,    287.9,2,    285.9,2,    38.07,2,    31.83, 2,     0.13, 2,     2.17,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     15,20160120,0219,-50.7887,  75.7819, 1806,    300.6,   1.8410,  34.2750,2,  34.2670,2,    229.0,2,    228.3,2,    54.14,2,    35.21, 2,     0.02, 2,     2.37,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     14,20160120,0216,-50.7887,  75.7819, 1806,    400.4,   2.5370,  34.4540,2,  34.4440,2,    187.0,2,    188.2,2,    64.35,2,    36.25, 2,     0.01, 2,     2.44,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     13,20160120,0213,-50.7887,  75.7819, 1806,    500.9,   2.3490,  34.5080,2,  34.4990,2,    181.4,2,   -999.0,9,    70.98,2,    36.46, 2,     0.01, 2,     2.46,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     12,20160120,0211,-50.7887,  75.7819, 1806,    601.1,   2.3640,  34.5520,2,  34.5430,2,    178.7,2,    179.6,2,    73.41,2,    36.12, 2,     0.01, 2,     2.43,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     11,20160120,0208,-50.7887,  75.7819, 1806,    701.0,   2.3890,  34.6200,2,  34.6100,2,    178.6,2,    180.2,2,    76.03,2,    35.12, 2,     0.01, 2,     2.37,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,     10,20160120,0205,-50.7887,  75.7819, 1806,    800.7,   2.3440,  34.6550,2,  34.6460,2,    180.9,2,    183.2,2,    77.63,2,    34.41, 2,     0.01, 2,     2.33,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,      9,20160120,0203,-50.7887,  75.7819, 1806,    901.1,   2.2980,  34.6850,2,  34.6870,2,    183.7,2,    185.9,2,    78.73,2,    33.82, 2,     0.01, 2,     2.29,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,      8,20160120,0200,-50.7887,  75.7819, 1806,   1001.9,   2.2720,  34.7010,2,  34.6900,2,    185.4,2,    188.0,2,    79.77,2,    33.35, 2,     0.01, 2,     2.26,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,      7,20160120,0155,-50.7887,  75.7819, 1806,   1202.6,   2.2010,  34.7450,2,  34.7350,2,    194.5,2,    196.6,2,    79.96,2,    31.77, 2,     0.02, 2,     2.17,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,      6,20160120,0151,-50.7887,  75.7819, 1806,   1401.6,   2.0070,  34.7590,2,  34.7480,2,    198.6,2,    201.6,2,    84.65,2,    31.49, 2,     0.01, 2,     2.15,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,      5,20160120,0148,-50.7887,  75.7819, 1806,   1502.6,   2.0020,  34.7630,2,  34.7580,2,    199.7,2,    202.5,2,    84.73,2,    31.32, 2,     0.02, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,      4,20160120,0144,-50.7887,  75.7819, 1806,   1600.1,   1.9520,  34.7630,2,  34.7520,2,    200.0,2,    204.0,2,    86.44,2,    31.37, 2,     0.02, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,      3,20160120,0142,-50.7887,  75.7819, 1806,   1670.6,   1.8590,  34.7620,2,  34.7530,2,    200.7,2,    204.8,2,    89.07,2,    31.42, 2,     0.03, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,      2,20160120,0140,-50.7887,  75.7819, 1806,   1740.5,   1.8150,  34.7610,2,  34.7610,2,    201.0,2,    204.7,2,    90.43,2,    31.46, 2,     0.01, 2,     2.15,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    12,  1,      1,20160120,0138,-50.7887,  75.7819, 1806,   1777.1,   1.7850,  34.7610,2,  34.7500,2,    201.5,2,    211.7,2,    91.65,2,    31.50, 2,     0.01, 2,     2.15,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     20,20160120,0813,-50.8167,  75.6168, 1372,     20.3,   4.0990,  33.8250,2,  33.8160,2,    337.3,2,    334.4,2,     3.97,2,    23.47, 2,     0.25, 2,     1.55,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     19,20160120,0812,-50.8167,  75.6168, 1372,     30.1,   4.0030,  33.8280,2,  33.8180,2,    337.4,2,    313.2,2,     4.14,2,    23.53, 2,     0.25, 2,     1.56,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     18,20160120,0810,-50.8167,  75.6168, 1372,     69.6,   2.6060,  33.8750,2,  33.8660,2,    348.6,2,    346.4,2,     4.09,2,    24.78, 2,     0.28, 2,     1.52,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     17,20160120,0809,-50.8167,  75.6168, 1372,    100.9,   2.3030,  33.8830,2,  33.8750,2,    342.4,2,    340.3,2,     8.02,2,    25.53, 2,     0.27, 2,     1.67,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     16,20160120,0807,-50.8167,  75.6168, 1372,    150.0,   1.2600,  33.9170,2,  33.9100,2,    335.5,2,    333.6,2,    23.15,2,    28.26, 2,     0.24, 2,     1.95,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     15,20160120,0805,-50.8167,  75.6168, 1372,    201.1,   1.0570,  33.9690,2,  33.9640,2,    322.5,2,    321.3,2,    29.02,2,    29.59, 2,     0.20, 2,     2.04,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     14,20160120,0802,-50.8167,  75.6168, 1372,    302.7,   1.6970,  34.2110,2,  34.1990,2,    249.9,2,    249.9,2,    48.51,2,    33.98, 2,     0.07, 2,     2.29,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     13,20160120,0759,-50.8167,  75.6168, 1372,    400.9,   2.4110,  34.3960,2,  34.3880,2,    196.9,2,    196.2,2,    60.73,2,    36.18, 2,     0.01, 2,     2.44,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     12,20160120,0757,-50.8167,  75.6168, 1372,    503.1,   2.4720,  34.4930,2,  34.4830,2,    183.3,2,    184.4,2,    68.00,2,    36.23, 2,     0.01, 2,     2.45,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     11,20160120,0754,-50.8167,  75.6168, 1372,    601.4,   2.3770,  34.5610,2,  34.5560,2,    178.5,2,    179.4,2,    73.77,2,    35.96, 2,     0.00, 2,     2.43,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,     10,20160120,0752,-50.8167,  75.6168, 1372,    699.8,   2.3700,  34.6110,2,  34.6000,2,    178.6,2,    181.1,2,    76.03,2,    35.32, 2,     0.00, 2,     2.39,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,      9,20160120,0749,-50.8167,  75.6168, 1372,    800.3,   2.3700,  34.6520,2,  34.6420,2,    181.3,2,    182.6,2,    76.92,2,    34.37, 2,     0.00, 2,     2.33,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,      8,20160120,0746,-50.8167,  75.6168, 1372,    901.5,   2.3080,  34.6870,2,  34.6780,2,    184.8,2,    186.9,2,    78.57,2,    33.55, 2,     0.00, 2,     2.27,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,      7,20160120,0744,-50.8167,  75.6168, 1372,   1002.3,   2.2560,  34.7040,2,  34.6920,2,    186.8,2,    190.3,2,    79.97,2,    33.15, 2,     0.01, 2,     2.25,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,      6,20160120,0741,-50.8167,  75.6168, 1372,   1100.9,   2.2350,  34.7120,2,  34.7010,2,    188.0,2,    191.0,2,    80.51,2,    32.97, 2,     0.00, 2,     2.24,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,      5,20160120,0741,-50.8167,  75.6168, 1372,   1101.1,   2.2350,  34.7120,2,  34.7010,2,    188.0,2,    190.9,2,    80.47,2,    32.92, 2,     0.00, 2,     2.24,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,      4,20160120,0738,-50.8167,  75.6168, 1372,   1183.5,   2.1870,  34.7250,2,-999.0000,9,    190.3,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,      3,20160120,0735,-50.8167,  75.6168, 1372,   1286.1,   2.1650,  34.7310,2,  34.7230,2,    191.3,2,    195.5,2,    82.08,2,    32.35, 2,     0.01, 2,     2.20,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,      2,20160120,0733,-50.8167,  75.6168, 1372,   1346.4,   2.1300,  34.7390,2,  34.7360,2,    192.9,2,    196.9,2,    82.78,2,    32.21, 2,     0.00, 2,     2.19,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    13,  1,      1,20160120,0731,-50.8167,  75.6168, 1372,   1385.5,   2.1020,  34.7440,2,  34.7330,2,    193.9,2,    198.2,2,    83.55,2,    32.04,69,     0.01, 2,     2.18,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,     13,20160120,1050,-50.8991,  75.3803,  597,     14.0,   4.3890,  33.8030,2,  33.7960,2,    336.7,2,    332.2,2,     3.67,2,    22.97, 2,     0.23, 2,     1.52,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,     12,20160120,1049,-50.8991,  75.3803,  597,     30.4,   4.1100,  33.8110,2,  33.8140,2,    336.3,2,    332.9,2,     4.71,2,    23.45, 2,     0.24, 2,     1.57,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,     11,20160120,1047,-50.8991,  75.3803,  597,     39.9,   3.0960,  33.8650,2,  33.8570,2,    334.3,2,    330.9,2,     8.44,2,    24.79, 2,     0.26, 2,     1.69,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,     10,20160120,1046,-50.8991,  75.3803,  597,     69.6,   2.5480,  33.8960,2,  33.8960,2,    331.6,2,    327.3,2,    13.23,2,    26.14, 2,     0.24, 2,     1.79,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,      9,20160120,1045,-50.8991,  75.3803,  597,    100.0,   2.0460,  33.9840,2,  33.9740,2,    310.3,2,    307.0,2,    23.41,2,    28.67, 2,     0.18, 2,     1.95,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,      8,20160120,1043,-50.8991,  75.3803,  597,    149.2,   1.7720,  34.0380,2,  34.0290,2,    296.4,2,    293.7,2,    31.27,2,    30.14, 2,     0.16, 2,     2.06,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,      7,20160120,1041,-50.8991,  75.3803,  597,    200.2,   1.6730,  34.0780,2,  34.0710,2,    285.2,2,    283.2,2,    36.32,2,    31.05, 2,     0.14, 2,     2.13,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,      6,20160120,1040,-50.8991,  75.3803,  597,    251.2,   1.5370,  34.1100,2,  34.1060,2,    279.1,2,    275.0,2,    40.18,2,    32.16, 2,     0.11, 2,     2.18,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,      5,20160120,1038,-50.8991,  75.3803,  597,    311.4,   2.3390,  34.2780,2,  34.2690,2,    220.1,2,    219.1,2,    50.59,2,    35.09, 2,     0.01, 2,     2.36,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,      4,20160120,1036,-50.8991,  75.3803,  597,    360.6,   2.3100,  34.3550,2,  34.3450,2,    203.9,2,    204.7,2,    58.56,2,    35.91, 2,     0.01, 2,     2.42,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,      3,20160120,1034,-50.8991,  75.3803,  597,    409.7,   2.2720,  34.3920,2,  34.3810,2,    198.1,2,    198.0,2,    62.10,2,    36.05, 2,     0.01, 2,     2.42,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,      2,20160120,1032,-50.8991,  75.3803,  597,    460.4,   2.2250,  34.4150,2,  34.4050,2,    204.1,2,    204.4,2,    63.07,2,    35.08, 2,     0.04, 2,     2.37,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    14,  1,      1,20160120,1030,-50.8991,  75.3803,  597,    511.1,   2.2620,  34.4540,2,  34.4490,2,    199.0,2,    278.9,2,    65.57,2,    35.17,69,     0.03, 2,     2.37,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,     16,20160120,1906,-51.0982,  74.5940,  543,     14.3,   3.3160,  33.8740,2,  33.8660,2,    356.3,2,    352.6,2,     2.23,2,    22.14, 2,     0.30, 2,     1.39,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,     18,20160120,1906,-51.0982,  74.5940,  543,     14.3,   3.3140,  33.8740,2,-999.0000,9,    356.5,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,     17,20160120,1906,-51.0982,  74.5940,  543,     14.8,   3.3140,  33.8740,2,-999.0000,9,    356.1,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,     15,20160120,1904,-51.0982,  74.5940,  543,     30.1,   3.0620,  33.8780,2,-999.0000,9,    358.9,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,     14,20160120,1904,-51.0982,  74.5940,  543,     30.2,   3.0590,  33.8780,2,-999.0000,9,    358.9,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,     13,20160120,1904,-51.0982,  74.5940,  543,     30.5,   3.0690,  33.8780,2,  33.8700,2,    358.5,2,    354.8,2,     2.19,2,    22.34, 2,     0.29, 2,     1.41,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,     11,20160120,1902,-51.0982,  74.5940,  543,     75.7,   2.5260,  33.8930,2,-999.0000,9,    346.3,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,     10,20160120,1902,-51.0982,  74.5940,  543,     76.1,   2.5250,  33.8930,2,  33.8850,2,    346.3,2,    343.5,2,     3.89,2,    23.34, 2,     0.29, 2,     1.58,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,     12,20160120,1902,-51.0982,  74.5940,  543,     76.5,   2.5240,  33.8930,2,-999.0000,9,    346.4,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,      9,20160120,1900,-51.0982,  74.5940,  543,    100.1,   1.9370,  33.8940,2,  33.8880,2,    341.6,2,    338.6,2,    12.05,2,    25.28, 2,     0.28, 2,     1.79,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,      8,20160120,1858,-51.0982,  74.5940,  543,    150.8,   1.2600,  33.9540,2,  33.9480,2,    323.4,2,    321.2,2,    25.59,2,    28.60, 2,     0.20, 2,     2.04,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,      7,20160120,1856,-51.0982,  74.5940,  543,    199.6,   1.1120,  33.9750,2,  33.9650,2,    319.3,2,    317.7,2,    28.90,2,    29.65, 2,     0.16, 2,     2.07,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,      6,20160120,1854,-51.0982,  74.5940,  543,    251.3,   1.5840,  34.1180,2,  34.1180,2,    272.5,2,    270.6,2,    41.25,2,    32.48, 2,     0.10, 2,     2.22,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    15,  1,      5,20160120,1850,-51.0982,  74.5940,  543,    346.7,   2.2330,  34.3560,2,  34.3450,2,    205.4,2,    206.4,2,    59.67,2,    35.56, 2,     0.02, 2,     2.40,2,   -999.0,9,-999.0000,9,  -999.00
