EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UG/KG,,UG/KG,,UG/KG,,UG/KG,,DEG C
  096U20160426,  P15S,   112,  1,     16,   2016,2,20160616,1426,-13.8176,-169.9990, 4337,   1235.2,   3.5000,  34.5460,2,  34.5438,2,    134.8,2,    134.1,2,    82.90,2,    35.92,2,     0.01,4,     2.50,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   3.4090
  096U20160426,  P15S,   112,  1,     15,   2015,2,20160616,1426,-13.8176,-169.9990, 4337,   1335.6,   3.2300,  34.5640,2,  34.5625,2,    134.0,2,    133.0,2,    89.92,2,    36.26,2,     0.01,4,     2.52,2,    0.008,2,    0.004,2,    0.014,2,   2285.9,2,   2361.5,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   3.1333
  096U20160426,  P15S,   112,  1,     14,   2014,2,20160616,1426,-13.8176,-169.9990, 4337,   1434.7,   3.0500,  34.5750,2,  34.5744,2,    135.4,2,    134.4,2,    94.26,2,    36.16,2,     0.01,4,     2.52,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.9470
  096U20160426,  P15S,   112,  1,     13,   2013,2,20160616,1426,-13.8176,-169.9990, 4337,   1535.0,   2.8070,  34.5890,2,  34.5879,2,    138.9,2,    138.6,2,    98.94,2,    36.00,2,     0.01,4,     2.50,2,    0.003,2,    0.001,2,        0,2,   2293.5,2,   2372.6,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.6985
  096U20160426,  P15S,   112,  1,     12,   2012,2,20160616,1426,-13.8176,-169.9990, 4337,   1665.6,   2.5860,  34.6030,2,  34.6010,2,    142.6,2,    142.6,2,   103.29,2,    35.82,2,     0.01,4,     2.48,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.4693
  096U20160426,  P15S,   112,  1,     11,   2011,2,20160616,1426,-13.8176,-169.9990, 4337,   1866.1,   2.3160,  34.6230,2,  34.6210,2,    145.3,2,    145.2,2,   110.09,2,    35.68,2,     0.01,4,     2.48,2,    0.000,2,    0.000,2,        0,2,   2300.3,2,   2386.5,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.1862
  096U20160426,  P15S,   112,  1,     10,   2010,2,20160616,1426,-13.8176,-169.9990, 4337,   2086.0,   2.1390,  34.6380,2,  34.6367,2,    146.3,2,    146.5,2,   115.48,2,    35.56,2,     0.01,4,     2.47,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.9931
  096U20160426,  P15S,   112,  1,      9,   2009,2,20160616,1426,-13.8176,-169.9990, 4337,   2335.6,   1.9720,  34.6530,2,  34.6515,2,    148.1,2,    148.4,2,   120.78,2,    35.52,2,     0.01,4,     2.46,2,    0.002,6,    0.001,6,        0,6,   2305.2,2,   2399.3,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.8070
  096U20160426,  P15S,   112,  1,      8,   2008,2,20160616,1426,-13.8176,-169.9990, 4337,   2585.8,   1.8590,  34.6640,2,  34.6619,2,    148.7,2,    148.4,2,   125.64,2,    35.48,2,     0.01,4,     2.46,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.6735
  096U20160426,  P15S,   112,  1,      7,   2007,2,20160616,1426,-13.8176,-169.9990, 4337,   2835.5,   1.7710,  34.6710,2,  34.6689,2,    150.8,2,    150.6,2,   128.32,2,    35.43,2,     0.01,4,     2.45,2,    0.000,2,    0.000,2,        0,2,   2317.4,2,   2407.7,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.5640
  096U20160426,  P15S,   112,  1,      6,   2006,2,20160616,1426,-13.8176,-169.9990, 4337,   3100.1,   1.6750,  34.6770,2,  34.6751,2,    153.5,2,    153.5,2,   130.79,2,    35.28,2,     0.01,4,     2.44,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.4446
  096U20160426,  P15S,   112,  1,      5,   2005,2,20160616,1426,-13.8176,-169.9990, 4337,   3400.1,   1.5650,  34.6840,2,  34.6818,2,    159.9,2,    159.6,2,   130.49,2,    34.86,2,     0.01,4,     2.41,2,    0.004,2,    0.003,2,        0,2,   2310.0,2,   2403.6,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.3073
  096U20160426,  P15S,   112,  1,      4,   2004,2,20160616,1426,-13.8176,-169.9990, 4337,   3700.0,   1.4650,  34.6920,2,  34.6908,2,    170.9,2,    171.6,2,   126.02,2,    33.97,2,     0.01,4,     2.34,2,    0.008,2,    0.003,2,        0,2,   2298.7,2,   2394.1,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.1790
  096U20160426,  P15S,   112,  1,      3,   2003,2,20160616,1426,-13.8176,-169.9990, 4337,   4001.0,   1.3200,  34.7090,2,  34.7088,2,    189.4,2,    192.3,2,   115.76,2,    32.26,2,     0.01,4,     2.22,2,    0.043,2,    0.025,2,        0,2,   2272.2,6,   2373.0,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.0059
  096U20160426,  P15S,   112,  1,      2,   2002,2,20160616,1426,-13.8176,-169.9990, 4337,   4202.9,   1.1920,  34.7120,2,  34.7109,2,    196.9,2,   -999.0,9,   115.16,2,    31.88,2,     0.01,4,     2.19,2,    0.054,2,    0.030,2,        0,2,   2267.7,2,   2365.2,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.8596
  096U20160426,  P15S,   112,  1,      1,   2001,2,20160616,1426,-13.8176,-169.9990, 4337,   4382.4,   1.1120,  34.7120,2,  34.7108,2,    200.6,2,    203.0,2,   115.91,2,    31.71,2,     0.01,4,     2.18,2,    0.065,2,    0.036,2,        0,2,   2261.5,2,   2365.4,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.7621
  096U20160426,  P15S,   113,  1,     36,   2036,2,20160616,1947,-13.5033,-170.0026, 4890,      5.9,  28.9950,  34.9760,2,  34.9768,2,    188.7,2,    194.3,2,     0.25,2,     0.00,2,     0.02,2,     0.18,2, -999.000,9, -999.000,9,     -999,9,   1953.9,2,   2300.8,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,     0.34,2,    -0.04,3,  28.9936
  096U20160426,  P15S,   113,  1,     35,   2035,2,20160616,1947,-13.5033,-170.0026, 4890,     20.4,  28.9510,  34.9830,2,  34.9854,2,    188.6,2,    194.3,2,     0.25,2,     0.01,2,     0.02,2,     0.18,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,     0.24,2,     0.00,3,  28.9461
  096U20160426,  P15S,   113,  1,     34,   2034,2,20160616,1947,-13.5033,-170.0026, 4890,     41.5,  28.8970,  35.0090,2,  35.3465,2,    189.4,2,    189.8,2,     0.37,2,     0.41,2,     0.05,2,     0.24,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,     0.66,2,    -0.13,3,  28.8870
  096U20160426,  P15S,   113,  1,     33,   2033,2,20160616,1947,-13.5033,-170.0026, 4890,     65.8,  27.3210,  35.9470,2,  36.0116,2,    165.5,2,    168.3,2,     0.68,2,     2.20,2,     0.29,2,     0.44,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,     1.06,2,    -0.20,3,  27.3057
  096U20160426,  P15S,   113,  1,     32,   2032,2,20160616,1947,-13.5033,-170.0026, 4890,     90.9,  26.2610,  36.1690,2,  36.1801,2,    159.9,2,    160.4,2,     0.65,2,     2.79,2,     0.60,2,     0.50,2, -999.000,9, -999.000,9,     -999,9,   2079.9,2,   2379.8,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,     0.67,2,     0.07,3,  26.2405
  096U20160426,  P15S,   113,  1,     31,   2031,2,20160616,1947,-13.5033,-170.0026, 4890,    135.6,  23.8190,  36.1880,2,  36.1702,2,    146.0,2,    149.2,2,     0.68,2,     6.17,2,     0.08,2,     0.63,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  23.7905
  096U20160426,  P15S,   113,  1,     30,   2030,2,20160616,1947,-13.5033,-170.0026, 4890,    185.3,  21.9150,  36.0160,2,  35.9384,2,    149.7,2,    153.7,2,     0.86,2,     6.83,2,     0.02,2,     0.67,2, -999.000,9, -999.000,9,     -999,9,   2122.3,2,   2363.7,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  21.8783
  096U20160426,  P15S,   113,  1,     29,   2029,2,20160616,1947,-13.5033,-170.0026, 4890,    236.2,  18.7820,  35.5850,2,  35.5204,2,    147.1,2,    147.1,2,     2.39,2,     9.68,2,     0.02,4,     0.89,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  18.7400
  096U20160426,  P15S,   113,  1,     28,   2028,2,20160616,1947,-13.5033,-170.0026, 4890,    286.0,  15.3670,  35.1340,2,  35.0614,2,    125.6,2,    124.2,2,     6.45,2,    15.69,2,     0.02,4,     1.31,2, -999.000,9, -999.000,9,     -999,9,   2158.7,2,   2312.2,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  15.3228
  096U20160426,  P15S,   113,  1,     27,   2027,2,20160616,1947,-13.5033,-170.0026, 4890,    335.5,  12.5650,  34.8360,2,  34.7964,2,    114.8,2,    111.9,2,    11.50,2,    21.20,2,     0.02,4,     1.66,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  12.5197
  096U20160426,  P15S,   113,  1,     26,   2026,2,20160616,1947,-13.5033,-170.0026, 4890,    385.6,  10.1110,  34.6560,2,  34.6443,2,    115.8,2,    114.2,2,    17.20,2,    25.79,2,     0.02,4,     1.90,2, -999.000,9, -999.000,9,     -999,9,   2194.8,2,   2296.2,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  10.0657
  096U20160426,  P15S,   113,  1,     25,   2025,2,20160616,1947,-13.5033,-170.0026, 4890,    466.2,   8.4110,  34.5690,2,  34.5640,2,    124.4,2,    125.6,2,    22.34,2,    28.52,2,     0.02,4,     2.02,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   8.3619
  096U20160426,  P15S,   113,  1,     24,   2024,2,20160616,1947,-13.5033,-170.0026, 4890,    564.8,   6.3990,  34.4780,2,  34.4767,2,    145.0,2,    145.1,2,    32.63,2,    31.22,2,     0.01,4,     2.15,2, -999.000,9, -999.000,9,     -999,9,   2212.0,2,   2303.2,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   6.3477
  096U20160426,  P15S,   113,  1,     23,   2023,2,20160616,1947,-13.5033,-170.0026, 4890,    664.8,   5.6290,  34.4730,2,  34.4748,2,    141.9,2,    141.8,2,    42.06,2,    32.98,2,     0.01,4,     2.27,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   5.5720
  096U20160426,  P15S,   113,  1,     22,   2022,2,20160616,1947,-13.5033,-170.0026, 4890,    764.8,   5.1530,  34.4810,2,  34.4814,2,    138.1,2,    137.7,2,    49.62,2,    34.08,2,     0.01,4,     2.35,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   5.0897
  096U20160426,  P15S,   113,  1,     21,   2021,2,20160616,1947,-13.5033,-170.0026, 4890,    865.1,   4.6800,  34.4960,2,  34.4950,2,    132.9,2,    133.8,2,    58.16,2,    35.14,2,     0.01,4,     2.43,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   4.6109
  096U20160426,  P15S,   113,  1,     20,   2020,2,20160616,1947,-13.5033,-170.0026, 4890,    966.9,   4.3000,  34.5070,2,  34.5073,2,    132.7,2,    133.0,2,    65.96,2,    35.57,2,     0.01,4,     2.46,2, -999.000,9, -999.000,9,     -999,9,   2260.3,6,   2335.2,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   4.2248
  096U20160426,  P15S,   113,  1,     19,   2019,2,20160616,1947,-13.5033,-170.0026, 4890,   1066.6,   4.0130,  34.5260,2,  34.5274,2,    129.3,2,    128.6,2,    74.09,2,    36.10,2,     0.01,4,     2.50,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   3.9316
  096U20160426,  P15S,   113,  1,     18,   2018,2,20160616,1947,-13.5033,-170.0026, 4890,   1166.1,   3.6580,  34.5420,2,  34.5409,2,    130.2,2,    129.0,2,    74.16,2,    36.06,2,     0.01,4,     2.51,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   3.5713
  096U20160426,  P15S,   113,  1,     17,   2017,2,20160616,1947,-13.5033,-170.0026, 4890,   1266.4,   3.4370,  34.5550,2,  34.5533,2,    130.3,2,    129.3,2,    86.54,2,    36.47,2,     0.01,4,     2.53,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   3.3440
  096U20160426,  P15S,   113,  1,     16,   2016,2,20160616,1947,-13.5033,-170.0026, 4890,   1365.4,   3.1580,  34.5680,2,  34.5652,2,    134.2,2,    134.0,2,    90.83,2,    36.22,2,     0.01,4,     2.51,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   3.0596
  096U20160426,  P15S,   113,  1,     15,   2015,2,20160616,1947,-13.5033,-170.0026, 4890,   1535.9,   2.8200,  34.5890,2,  34.5879,2,    137.2,2,    136.8,2,    99.02,2,    36.09,2,     0.01,4,     2.51,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.7112
  096U20160426,  P15S,   113,  1,     14,   2014,2,20160616,1947,-13.5033,-170.0026, 4890,   1736.2,   2.4970,  34.6090,2,  34.6105,2,    142.2,2,    142.6,2,   106.08,2,    35.78,2,     0.01,4,     2.48,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.3756
  096U20160426,  P15S,   113,  1,     13,   2013,2,20160616,1947,-13.5033,-170.0026, 4890,   1936.5,   2.2520,  34.6290,2,  34.6272,2,    144.9,2,    145.4,2,   112.26,2,    35.64,2,     0.01,4,     2.47,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.1171
  096U20160426,  P15S,   113,  1,     12,   2012,2,20160616,1947,-13.5033,-170.0026, 4890,   2165.5,   2.0640,  34.6450,2,  34.6437,2,    146.5,2,    146.8,2,   118.15,2,    35.56,2,     0.01,4,     2.46,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.9124
  096U20160426,  P15S,   113,  1,     11,   2011,2,20160616,1947,-13.5033,-170.0026, 4890,   2412.2,   1.9430,  34.6560,2,  34.6557,2,    146.9,2,    147.5,2,   123.10,2,    35.52,2,     0.01,4,     2.46,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.7717
  096U20160426,  P15S,   113,  1,     10,   2010,2,20160616,1947,-13.5033,-170.0026, 4890,   2665.9,   1.8290,  34.6670,2,-999.0000,9,    148.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.6367
  096U20160426,  P15S,   113,  1,      9,   2009,2,20160616,1947,-13.5033,-170.0026, 4890,   2915.5,   1.7530,  34.6720,2,  34.6728,2,    150.8,2,    151.0,2,   129.20,2,    35.39,2,     0.01,4,     2.45,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.5387
  096U20160426,  P15S,   113,  1,      8,   2008,2,20160616,1947,-13.5033,-170.0026, 4890,   3200.3,   1.6620,  34.6780,2,  34.6765,2,    153.7,2,    154.2,2,   131.34,2,    35.15,2,     0.01,4,     2.44,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.4220
  096U20160426,  P15S,   113,  1,      7,   2007,2,20160616,1947,-13.5033,-170.0026, 4890,   3500.3,   1.5680,  34.6840,2,  34.6835,2,    160.4,2,    161.5,2,   130.52,2,    34.70,2,     0.01,4,     2.40,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.3001
  096U20160426,  P15S,   113,  1,      6,   2006,2,20160616,1947,-13.5033,-170.0026, 4890,   3800.5,   1.4100,  34.6990,2,  34.6972,2,    177.6,2,    179.5,2,   122.11,2,    33.22,2,     0.01,4,     2.29,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.1148
  096U20160426,  P15S,   113,  1,      5,   2005,2,20160616,1947,-13.5033,-170.0026, 4890,   4101.0,   1.2660,  34.7120,2,  34.7112,2,    193.2,2,    196.6,2,   114.81,2,    31.91,2,     0.01,4,     2.19,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.9425
  096U20160426,  P15S,   113,  1,      4,   2004,2,20160616,1947,-13.5033,-170.0026, 4890,   4400.7,   1.0980,  34.7120,2,  34.7121,2,    200.7,2,    203.8,2,   116.44,2,    31.67,2,     0.01,4,     2.17,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.7465
  096U20160426,  P15S,   113,  1,      3,   2003,2,20160616,1947,-13.5033,-170.0026, 4890,   4700.1,   1.0740,  34.7110,2,  34.7110,2,    202.6,2,    204.9,2,   117.40,2,    31.67,2,     0.01,4,     2.18,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.6892
  096U20160426,  P15S,   113,  1,      2,   2002,2,20160616,1947,-13.5033,-170.0026, 4890,   4850.5,   1.0810,  34.7100,2,  34.7095,2,    203.0,2,    205.4,2,   117.79,2,    31.73,2,     0.02,4,     2.18,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.6784
  096U20160426,  P15S,   113,  1,      1,   2001,2,20160616,1947,-13.5033,-170.0026, 4890,   4949.8,   1.0860,  34.7100,2,  34.7092,2,    203.6,2,    205.6,2,   118.00,2,    31.72,2,     0.01,4,     2.18,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.6715
  096U20160426,  P15S,   114,  1,     36,   2036,2,20160617,0230,-12.9975,-169.9982, 4979,      5.7,  29.2780,  34.8730,2,  34.8744,2,    189.0,2,    193.9,2,     0.29,2,    -0.03,4,     0.01,4,     0.15,2,    1.398,2,    0.900,2,    1.222,2,   1946.5,6,   2294.7,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,     0.16,2,     0.02,3,  29.2766
  096U20160426,  P15S,   114,  1,     35,   2035,2,20160617,0230,-12.9975,-169.9982, 4979,     23.7,  29.1920,  34.9000,2,  34.9007,2,    189.9,2,    194.0,2,     0.31,2,    -0.02,4,     0.01,4,     0.15,2,    1.401,2,    0.903,2,    1.257,2,   1948.1,2,   2297.4,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,     0.23,2,     0.00,3,  29.1862
  096U20160426,  P15S,   114,  1,     34,   2034,2,20160617,0230,-12.9975,-169.9982, 4979,     49.8,  29.2060,  34.9660,2,  35.2632,2,    189.5,2,    190.7,2,     0.43,2,     0.39,2,     0.08,2,     0.22,2,    1.448,2,    0.940,2,    1.168,2,   1982.2,2,   2321.3,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,     0.39,2,     0.00,3,  29.1939
  096U20160426,  P15S,   114,  1,     33,   2033,2,20160617,0230,-12.9975,-169.9982, 4979,     80.4,  27.7760,  35.9390,2,  35.9778,2,    164.9,2,    165.1,2,     0.84,2,     2.89,2,     0.59,2,     0.48,2,    1.572,6,    1.018,6,    1.168,6,   2060.6,2,   2367.6,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,     0.73,2,    -0.01,3,  27.7571
  096U20160426,  P15S,   114,  1,     32,   2032,2,20160617,0230,-12.9975,-169.9982, 4979,    115.2,  25.7030,  36.1950,2,  36.2051,2,    150.5,2,    151.9,2,     0.83,2,     4.14,2,     0.86,2,     0.57,2, -999.000,9, -999.000,9,     -999,9,   2094.5,2,   2381.9,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,     0.63,2,     0.15,3,  25.6774
  096U20160426,  P15S,   114,  1,     31,   2031,2,20160617,0230,-12.9975,-169.9982, 4979,    150.9,  23.6150,  36.1740,2,  36.1456,2,    147.7,2,    151.6,2,     0.71,2,     5.87,2,     0.03,2,     0.60,2,    1.812,2,    1.172,2,    1.184,2,   2113.2,2,   2377.9,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  23.5834
  096U20160426,  P15S,   114,  1,     30,   2030,2,20160617,0230,-12.9975,-169.9982, 4979,    202.9,  20.3900,  35.8070,2,  35.7139,2,    151.4,2,    152.2,2,     1.53,2,     7.92,2,     0.01,4,     0.76,2,    2.077,2,    1.282,2,     1.21,2,   2131.4,2,   2351.4,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  20.3518
  096U20160426,  P15S,   114,  1,     29,   2029,2,20160617,0230,-12.9975,-169.9982, 4979,    250.1,  18.1330,  35.4860,2,  35.4038,2,    142.0,2,    141.1,2,     3.22,2,    10.86,2,     0.01,4,     0.99,2,    2.132,2,    1.299,2,     1.03,2,   2142.8,2,   2332.1,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  18.0897
  096U20160426,  P15S,   114,  1,     28,   2028,2,20160617,0230,-12.9975,-169.9982, 4979,    302.0,  15.2550,  35.1150,2,  35.0748,2,    128.1,2,    125.9,2,     6.10,2,    14.96,2,     0.01,4,     1.28,2,    2.070,2,    1.212,2,    0.893,2,   2160.3,2,   2312.3,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  15.2086
  096U20160426,  P15S,   114,  1,     27,   2027,2,20160617,0230,-12.9975,-169.9982, 4979,    350.7,  12.4850,  34.8220,2,  34.7609,2,    111.7,2,    113.8,2,    11.77,2,    21.16,2,     0.01,4,     1.67,2,    1.634,2,    0.913,2,     0.51,2,   2183.7,2,   2296.4,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  12.4379
  096U20160426,  P15S,   114,  1,     26,   2026,2,20160617,0230,-12.9975,-169.9982, 4979,    401.4,  10.2930,  34.6600,2,  34.6495,2,    116.2,2,    115.0,2,    15.96,2,    24.62,2,     0.01,4,     1.86,2,    1.248,2,    0.684,2,    0.272,2,   2195.4,2,   2295.0,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  10.2453
  096U20160426,  P15S,   114,  1,     25,   2025,2,20160617,0230,-12.9975,-169.9982, 4979,    501.0,   7.2790,  34.5090,2,  34.5066,2,    138.5,2,    138.0,2,    26.78,2,    29.59,2,     0.01,4,     2.08,2,    0.630,2,    0.329,2,     0.12,2,   2205.6,2,   2299.8,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   7.2304
